,race_id,goal_order,start_number,horse_name,horse_age,weight,jockey_id,single_odds,hourse_weight,weight_change,multi_odds
1796,202201010112,3,9,トーホウジュナール,0.4077850484128895,0.3228720299263311,1144,-0.41674771650160175,0.26547928574471663,-1.8178267172223972,-0.42121226466034195
1797,202201010112,4,6,クオーレドーロ,-0.3712348946887113,-1.1926165481086004,1170,-0.6548268461589722,-0.6085859022465684,1.6496302593793741,-0.5931803467144
1798,202201010112,5,10,ホウオウハイエスト,0.4077850484128895,0.3228720299263311,1091,-0.5150589988974313,1.7446665269607375,0.0735134518331144,-0.4591035369773378
1799,202201010112,6,5,フォンメイリー,-0.3712348946887113,-1.1926165481086004,1178,-0.6252150141120356,0.1982435020530793,0.7039601748516183,-0.5756920671834789
1800,202201010112,7,7,マリノプリエール,-0.3712348946887113,-2.708105126143532,1177,-0.5032142660786567,-0.33964276748001915,0.0735134518331144,-0.4445299707015702
1801,202201010112,8,3,レイモミ,0.4077850484128895,-0.6874536887636232,1186,-0.4510974416760483,-1.3481795228545788,1.6496302593793741,-0.3308561537505825
1802,202201010112,9,4,クリノイヴァンカ,1.965824934616091,0.3228720299263311,1015,0.4479177792689475,-0.07069963271346992,-0.8721566326946413,0.14132739358428872
1803,202203020801,1,3,アルーフクライ,3.523864820819293,2.848686326651217,1120,-0.6725939453871341,0.3999508531279912,-0.8721566326946413,-0.5815214936937859
1804,202203020801,2,9,ジャディード,2.744844877717692,2.848686326651217,1059,-0.6808852583602765,-0.40687855117165644,-0.8721566326946413,-0.6194127660107818
1805,202203020801,3,4,カツジ,2.744844877717692,2.848686326651217,1035,-0.6335063270851778,0.8706013389694525,0.0735134518331144,-0.5494596478870971
1806,202203020801,4,1,アサクサトラマル,0.4077850484128895,2.848686326651217,1068,-0.5103211057699215,-0.33964276748001915,1.0191835363608703,-0.47950652976341246
1807,202203020801,5,11,トモノコテツ,2.744844877717692,2.848686326651217,1066,-0.47241796074984266,0.4671866368196286,-0.24170990967613754,-0.4153828381500349
1808,202203020801,6,6,ビップテッペン,1.1868049915144903,2.848686326651217,1101,-0.41082535009221444,-0.6758216859382057,0.3887368133423663,-0.37457685257788553
1809,202203020801,7,7,プリンセスララア,1.1868049915144903,1.8383606079612627,1061,-0.43925270885727363,-1.81883000869604,-0.5569332711853895,-0.4153828381500349
1810,202203020801,8,5,スフバータル,4.302884763920893,2.848686326651217,1149,0.06533290922252638,1.005072906352727,-0.8721566326946413,-0.15888807169652455
1811,202203020801,9,2,カイトレッド,1.1868049915144903,1.8383606079612627,1113,0.17785787100088554,0.0637719346698047,-0.5569332711853895,0.08594784173637164
1812,202203020802,1,11,サイモンソーラン,-0.3712348946887113,0.8280348892713083,733,-0.43214586916600883,0.3999508531279912,0.7039601748516183,-0.37457685257788553
1813,202203020802,2,2,マヨン,-0.3712348946887113,0.8280348892713083,1122,-0.6761473652327666,0.1982435020530793,-0.5569332711853895,-0.6048391997350141
1814,202203020802,3,12,ナカガワフェイス,-0.3712348946887113,-0.18229082941864605,422,-0.6027100217563638,0.6016582042029032,-0.24170990967613754,-0.5640332141628647
1815,202203020802,4,15,キタノドーベル,-0.3712348946887113,-0.18229082941864605,1158,-0.006919960971998989,-0.743057469629843,0.3887368133423663,-0.10933794635891461
1816,202203020802,5,10,リュウキュウカリー,-0.3712348946887113,-0.6874536887636232,1197,-0.19762015935427085,-0.6758216859382057,0.3887368133423663,-0.2842207416681262
1817,202203020802,6,5,ノーブルグレイシャ,-0.3712348946887113,-1.1926165481086004,1183,-0.4653111210585779,0.0637719346698047,-0.24170990967613754,-0.371662139322732
1818,202203020802,7,3,ホウオウモンスター,-0.3712348946887113,0.8280348892713083,1135,0.6516471837518715,-0.8775290370131177,0.0735134518331144,0.30455133587288613
1819,202203020802,8,4,パフオブウインド,-0.3712348946887113,-0.6874536887636232,1184,-0.6560113194408497,0.1982435020530793,-0.24170990967613754,-0.5931803467144
