race_id,goal_order, start_number, horse_name, horse_age, weight,jockey_id,hourse_weight,weight_change,single_odds,multi_odds
2.02203E+11,15,15,サンマルクレイジー,3,54,1085,424,12,78.9,15
2.02203E+11,16,11,アイファーライオン,4,57,1108,496,-6,463.6,83.75
2.02203E+11,1,11,ロジレット,3,52,1150,446,4,6.7,1.95
2.02203E+11,2,3,グランドライン,3,54,1122,534,20,2.5,1.45
2.02203E+11,3,5,スウィートブルーム,4,55,5386,434,0,8,2.5
2.02203E+11,4,6,スプリッツァー,5,57,1161,468,-10,55.9,7.6
2.02203E+11,5,8,ザスリーサーティ,7,57,733,482,2,17.6,4.1
2.02203E+11,6,10,オウケンボルト,3,54,5212,446,-8,3.5,1.6
2.02203E+11,7,12,マイネルアルザス,3,54,1165,458,-6,182.7,22.65
2.02203E+11,8,4,インフィニタス,4,55,1085,460,-8,23.1,4.35
2.02203E+11,9,7,コスモアシュラ,4,57,1077,512,-2,15.3,3.9
2.02203E+11,10,2,パノティア,4,57,1119,536,2,15.9,3.9
2.02203E+11,11,9,ゲッレールト,4,55,422,478,8,118.7,14.8
2.02203E+11,12,14,アルコディオーサ,4,55,1153,460,-4,72.2,12.8
2.02203E+11,13,13,ブライドグルーム,5,57,641,434,4,55,9.75
2.02203E+11,14,1,キットサクラサク,5,57,1158,466,-8,91.7,19.4
2.02203E+11,1,13,ロードインファイト,5,57,1150,450,0,17.7,5.05
2.02203E+11,2,6,カズロレアート,4,57,1138,478,-10,20.5,6.15
2.02203E+11,3,5,トーアシオン,6,57,1179,482,-8,5.6,2
2.02203E+11,4,4,ランスルー,4,57,1075,536,2,6.9,2.05
2.02203E+11,5,2,ホウオウジャッジ,7,57,1183,466,-10,89.6,12.8
2.02203E+11,6,10,ジューンクエスト,4,57,1112,460,0,143.2,27.5
2.02203E+11,7,8,エルパソ,3,54,1122,456,0,2.2,1.25
2.02203E+11,8,11,ブリッツェンシチー,6,57,1161,514,-6,231.6,47.85
2.02203E+11,9,9,タイセイスラッガー,4,57,5212,536,8,8.3,2.4
2.02203E+11,10,12,コトブキアルニラム,4,55,689,442,-10,197.7,30.25
2.02203E+11,11,7,コモレビキラリ,4,55,1158,468,-8,43.4,12.25
2.02203E+11,12,15,ブルーカルセドニー,4,55,5386,450,-2,8.1,2.3
2.02203E+11,13,1,リュードマン,5,57,1118,478,-4,91,17.4
2.02203E+11,14,14,クアトロマジコ,3,54,422,522,0,19.2,5.15
2.02203E+11,15,3,マイネルイリャルギ,5,57,1085,508,-4,65.8,10.1
2.02203E+11,1,4,クインズメリッサ,4,53,1138,478,10,3.7,1.8
2.02203E+11,2,1,マーチリリー,4,52,1161,498,6,10.4,3.55
2.02203E+11,3,5,アティード,4,56,1075,514,-6,3.5,1.6
2.02203E+11,4,6,フォルツァエフ,7,54,1085,492,-4,23.5,5.35
2.02203E+11,5,7,マイヨアポア,4,53,5386,480,10,5.4,2
2.02203E+11,6,15,ナイトブリーズ,5,53,1118,494,-12,13.2,3.15
2.02203E+11,7,8,リンカーンテソーロ,4,54,689,466,2,59.3,9.2
2.02203E+11,8,12,レディオマジック,5,54,1179,486,-4,14.4,4
2.02203E+11,9,3,グッドマックス,5,52,1165,466,0,47.4,9.75
2.02203E+11,10,11,ナイスプリンセス,6,52,1158,466,8,130.5,19.8
2.02203E+11,11,13,カイアワセ,5,53,5212,452,-2,8.6,2.65
2.02203E+11,12,9,ビップエレナ,4,52,1183,470,6,25.7,5.4
2.02203E+11,13,10,トモジャドット,6,54,733,538,-4,97.7,18.7
2.02203E+11,14,2,マティアス,5,54,1150,500,-2,124.3,20.35
2.02203E+11,15,14,ワイドカント,5,54,1077,508,-10,51.1,11.75
2.02203E+11,1,9,シャインユニバンス,4,55,1077,420,-6,18,4.5
2.02203E+11,2,1,スカイテラス,5,57,1075,490,6,4.4,1.75
2.02203E+11,3,8,エイカイファントム,4,57,1122,490,-8,5.6,2.1
2.02203E+11,4,10,パーディシャー,5,57,5212,444,4,4.6,1.85
2.02203E+11,5,12,マンインザミラー,4,57,1179,498,14,7.1,2.75
2.02203E+11,6,4,カトゥルスフェリス,5,55,5386,434,-8,6.3,2.4
2.02203E+11,7,14,ワンダークローバー,4,57,1138,488,24,37.4,9.3
2.02203E+11,8,15,ウインシュクラン,4,57,1150,452,-6,28.6,7.25
2.02203E+11,9,7,ピナ,4,52,1184,480,-2,36.8,11.15
2.02203E+11,10,2,ケイティミラクル,5,55,1183,494,2,152.2,29.55
2.02203E+11,11,3,ハーツシンフォニー,5,57,422,456,-2,41.2,9
2.02203E+11,12,13,タスマンハイウェイ,4,57,1167,524,-2,103.3,17.35
2.02203E+11,13,6,ワカミヤプレスト,3,54,689,514,-6,27,7.05
2.02203E+11,14,5,デュアルレインボー,3,54,1085,496,-2,8.8,2.75
2.0221E+11,1,1,シャイニーズラン,5,60,727,458,0,23.7,5.7
2.0221E+11,2,8,グレートバローズ,5,60,1046,470,-12,9.6,3.55
2.0221E+11,3,7,メイショウアツイタ,4,60,1066,486,0,5.4,1.8
2.0221E+11,4,9,メイショウベンガル,5,60,1139,470,2,1.9,1.1
2.0221E+11,5,6,スリーケイエヌ,4,60,691,480,4,94.1,19.75
2.0221E+11,6,3,アスタースウィング,8,60,1035,520,-4,21.8,5.15
2.0221E+11,7,10,ブラックジャッカル,4,60,1101,466,4,6,2.05
2.0221E+11,8,5,ワンダーサーイター,5,60,1113,464,6,177.4,27.25
2.0221E+11,9,2,メイショウメイユウ,5,60,1123,424,-6,10.7,3.1
2.0221E+11,10,4,シゲルキンセイ,5,57,1196,486,-4,10.5,3.45
2.0221E+11,11,11,ハイスペックマン,3,58,1120,450,-2,211.7,45.3
2.0221E+11,1,9,アイスグリーン,2,54,1126,486,12,2.6,1.4
2.0221E+11,2,4,サトノクローク,2,54,1088,470,-4,3.9,1.45
2.0221E+11,3,3,メイクザビート,2,54,1018,496,6,3.9,1.5
2.0221E+11,4,1,ロジウムエポック,2,54,1102,472,-4,60.2,6.9
2.0221E+11,5,5,カルンウェナン,2,54,732,494,-8,7,1.75
2.0221E+11,6,2,ミヤジシャルマン,2,50,1193,466,0,22.1,3.5
2.0221E+11,7,7,ヤマカツラナウェイ,2,52,1185,474,4,101.7,11.95
2.0221E+11,8,6,ヒロピアーナ,2,54,1163,498,14,84.6,14.2
2.0221E+11,9,8,アルルカン,2,54,1174,476,2,13.2,3.35
2.0221E+11,1,7,グッドウッドガイ,3,56,1141,502,-4,10.1,2.6
2.0221E+11,2,10,フィオリーカズマ,3,54,1191,468,2,7.1,2.4
2.0221E+11,3,3,ミルニュイ,3,54,1126,526,14,13.5,4.25
2.0221E+11,3,13,ジュエリークラフト,3,53,1199,488,2,8.8,3.55
2.0221E+11,5,6,アスターモノゴン,3,53,1172,456,0,49.5,12.6
2.0221E+11,6,8,コパノリンダ,3,50,1193,442,0,5.5,2.15
2.0221E+11,7,9,ラブリアージェ,3,50,1187,452,-6,15,5.35
2.0221E+11,8,1,チベリウス,3,56,1163,518,0,8.9,3.7
2.0221E+11,9,5,スーサンユッセ,3,54,894,460,-6,182.5,41
2.0221E+11,10,14,ミスティファイ,3,54,1174,432,-8,6.3,2.25
2.0221E+11,11,4,クリノオスカル,3,54,732,416,-2,6.3,2.3
2.0221E+11,12,12,プロティオスミノル,3,53,1176,446,12,9.6,3.3
2.0221E+11,13,11,メイショウレイメイ,3,54,1185,494,0,75.4,18.95
2.0221E+11,14,2,サンドマン,3,56,1147,536,0,116.7,30.15
2.0221E+11,1,2,クライムメジャー,8,60,727,520,0,9.7,3.9
2.0221E+11,2,5,メイショウウチデ,6,62,1063,472,6,6.8,3.25
2.0221E+11,3,4,ネビーイーム,4,60,1035,524,-6,20,7.4
2.0221E+11,4,3,テイエムタツマキ,4,60,1072,498,-2,3.5,2
2.0221E+11,5,7,ダイメイコスモス,6,60,691,490,-4,17.8,5.65
2.0221E+11,6,1,ニホンピロヘイロー,7,58,1101,472,-2,2.7,1.75
2.0221E+11,7,6,フリーフリッカー,8,62,1139,494,2,4,1.9
2.0221E+11,1,3,ヤクシマ,2,54,1174,476,0,2.6,1.35
2.0221E+11,2,7,プリティジェニー,2,54,1014,408,0,8,2.1
2.0221E+11,3,4,ダルエスサラーム,2,54,1163,436,0,3.7,1.45
2.0221E+11,4,6,スーサンベガ,2,54,1018,428,0,6,1.65
2.0221E+11,5,1,クールジャーマン,2,54,1128,468,0,20,4.1
2.0221E+11,6,5,ナムラミシェル,2,52,1185,440,0,75.4,8.85
2.0221E+11,7,2,メイショウカジキ,2,50,1193,448,0,9.4,2.5
2.0221E+11,8,8,タマモメガジョッキ,2,51,1199,468,0,11.7,2.65
2.0221E+11,1,14,スエトニウス,3,52,1187,464,4,12,3.55
2.0221E+11,2,12,サハラ,3,56,1174,488,2,11.4,2.45
2.0221E+11,3,15,コンジャンクション,3,56,1126,484,-6,4.6,1.7
2.0221E+11,4,8,インブレッドセンス,3,52,1193,466,0,2.3,1.35
2.0221E+11,5,2,ハイパーストーム,3,54,1171,470,18,9.4,3.3
2.0221E+11,6,13,サイラス,3,56,732,518,-2,8.8,2.35
2.0221E+11,7,5,バーニングサン,3,56,1102,454,0,18,4.9
2.0221E+11,8,7,グロズニーグラード,3,54,1191,456,-2,166.3,29.3
2.0221E+11,9,10,フクノバルトラン,3,56,684,488,10,168.7,33.5
2.0221E+11,10,3,ゲオルギウス,3,56,1154,458,-2,50.7,9.35
2.0221E+11,11,4,ヨリクンハート,3,56,1163,484,0,11.7,3.55
2.0221E+11,12,11,アンタゴニスタ,3,56,1152,486,-11,192.7,26.55
2.0221E+11,13,1,ワイズマンコート,3,54,1185,442,0,355.6,57.1
2.0221E+11,14,9,ヒーセドシーセド,3,51,1199,532,-2,48.9,9
2.0221E+11,15,16,ワンダーカグラ,3,54,1128,478,6,423.4,70.65
2.0221E+11,16,6,イオマンテ,3,56,1180,544,0,96.2,21.2
2.0221E+11,1,1,ビレッジスター,3,56,732,438,2,8.2,2.85
2.0221E+11,2,14,シャトンアンジュ,3,54,1171,426,-6,5.1,1.85
2.0221E+11,3,11,メイショウブレゲ,3,52,1193,452,-6,5.9,2.5
2.0221E+11,4,13,ベッロジョヴァンニ,3,56,1018,450,-2,29.8,7.5
2.0221E+11,5,8,ハイグッドエース,3,56,1126,430,2,5.1,2
2.0221E+11,6,17,テーオーコンドル,3,53,1199,454,0,8.6,2.7
2.0221E+11,7,5,キタサンエポナ,3,54,1174,436,0,29.6,11.4
2.0221E+11,8,7,ルシャドール,3,54,1180,416,2,10.3,3
2.0221E+11,9,16,コルレット,3,54,1163,430,6,53.4,15.05
2.0221E+11,10,10,サカジロゴー,3,56,1130,514,4,5.6,2.1
2.0221E+11,11,15,ホウオウフラッシュ,3,52,1185,436,4,110.3,23.3
2.0221E+11,12,2,サエル,3,54,1152,484,0,23.2,7.4
2.0221E+11,13,18,テイケイアンジェ,3,54,1114,480,-2,225.3,58
2.0221E+11,14,12,サイレントブラック,3,56,1125,520,-12,58.9,18.15
2.0221E+11,15,3,トモノレオン,3,56,5429,420,-2,392.3,81.3
2.0221E+11,16,4,ルージュリッシュ,3,54,1102,476,8,124.3,28.1
2.0221E+11,17,9,シゲルプレミアム,3,55,1176,458,-8,117.6,33.8
2.0221E+11,18,6,ギントアカ,3,56,1147,484,12,143.2,31.4
2.0221E+11,1,13,コンスタンティン,3,52,1154,460,2,4.4,1.8
2.0221E+11,2,5,ヴァランシエンヌ,3,50,1191,466,-2,5.6,1.95
2.0221E+11,3,11,ヴィゴラスダンサー,3,52,1088,424,-12,4.3,2.15
2.0221E+11,4,7,マテンロウルビー,4,55,1102,446,0,10.4,2.95
2.0221E+11,5,14,ビクトリアバローズ,4,52,1199,458,-8,8.5,2.45
2.0221E+11,6,9,ウォーターウキウキ,5,55,1126,468,0,16.7,4.8
2.0221E+11,7,1,テンメジャーガール,3,52,732,486,2,19.5,6.1
2.0221E+11,8,3,クリノニキータ,5,53,1185,468,2,50.2,8.9
2.0221E+11,9,10,タガノカンデラ,3,52,1147,442,-4,17.5,4.15
2.0221E+11,10,4,ミギーフェイス,3,52,1018,494,-2,204.6,33.4
2.0221E+11,11,8,ドゥライトアルディ,3,49,1193,482,10,8,3.1
2.0221E+11,12,2,クレスケンスルーナ,3,52,5429,468,-12,23,7.25
2.0221E+11,13,12,タガノミア,3,52,1174,452,0,42.7,10.05
2.0221E+11,14,6,アイリスクォーツ,4,55,1171,508,-2,50.3,12.8
2.0221E+11,1,3,マッドクール,3,54,1163,528,2,2.1,1.35
2.0221E+11,2,2,ヨシノイースター,4,57,1088,476,2,4.3,1.7
2.0221E+11,3,4,エクロール,3,52,1018,422,-2,17.7,4
2.0221E+11,4,8,エコロキング,4,57,1124,448,2,240.8,40.7
2.0221E+11,5,6,ダノンカオス,5,57,1180,486,0,102.9,15
2.0221E+11,6,17,トリップトゥムーン,3,54,1014,446,-4,9.3,2.55
2.0221E+11,7,10,クレア,3,52,660,516,4,8.8,2.8
2.0221E+11,8,14,キタサンユーダイ,3,54,1174,488,-2,16.3,4.35
2.0221E+11,9,16,ワンダーカタリナ,5,57,1154,510,-12,164.6,30.85
2.0221E+11,10,12,ゴットゴーゴー,4,55,1185,470,4,289.5,35.4
2.0221E+11,11,13,シコウ,5,57,1171,478,-8,330.6,47.65
2.0221E+11,12,9,ジューンヨシツネ,3,54,1191,458,-6,62.8,8.55
2.0221E+11,13,5,ニシノデフィレ,3,54,732,490,-10,7.9,2.15
2.0221E+11,14,7,ディスケガウデーレ,3,54,1152,504,-2,77.2,13.15
2.0221E+11,15,1,メイショウナスカ,7,55,1037,482,10,258.6,38.35
2.0221E+11,16,15,テンジュイン,5,55,1126,450,-2,28.3,5.35
2.0221E+11,17,11,フェブサンカラ,3,52,1130,400,0,148.7,33.15
2.0221E+11,1,1,ゼッフィーロ,3,54,1126,472,4,1.8,1.1
2.0221E+11,2,4,ハーランズハーツ,5,57,1014,430,-12,3,1.8
2.0221E+11,3,3,ホウオウジョルノ,4,57,1102,466,-4,14.3,4
2.0221E+11,4,5,レアシャンパーニュ,4,55,1154,456,2,18.6,5.85
2.0221E+11,5,7,メイショウカクウン,7,57,660,458,-4,15.5,5.2
2.0221E+11,6,2,ウインミニヨン,4,55,1018,420,-2,6.5,3
2.0221E+11,7,8,リュウセイグン,4,57,732,514,2,110.1,25.35
2.0221E+11,8,6,トーセンスカイ,6,57,1174,490,10,66.2,16.1
2.0221E+11,9,9,オンワードセルフ,6,57,1152,488,0,277.5,65.7
2.0221E+11,1,6,ディヴィナシオン,5,55,1088,464,2,2.6,1.25
2.0221E+11,2,2,ハリーバローズ,5,54,1126,482,-4,9.1,3.45
2.0221E+11,3,9,ダノンシティ,6,56,1171,480,-2,8.7,2.5
2.0221E+11,4,1,エピローグ,6,53,1142,488,0,4.8,1.55
2.0221E+11,5,8,ロジーナ,5,54,1180,472,6,7.7,2.2
2.0221E+11,6,4,フォドラ,4,53,1160,410,8,20,5.55
2.0221E+11,7,5,メメントモリ,5,52,732,470,-12,5.8,1.9
2.0221E+11,8,3,サウンドカナロア,6,54,1018,466,6,13.6,3.9
2.0221E+11,9,7,チェリーブリーズ,5,51,1193,476,0,44.1,7.95
2.0221E+11,1,7,タガノエスコート,3,54,1126,486,8,5.4,2.55
2.0221E+11,2,9,ハイエストポイント,4,53,1193,452,2,5.5,1.95
2.0221E+11,3,10,スマートビクター,3,54,1130,506,4,15.5,4.55
2.0221E+11,4,15,インテンスフレイム,4,57,1174,514,-10,6,1.9
2.0221E+11,5,3,パイプライナー,5,57,1154,506,-4,20,4
2.0221E+11,6,16,ナムラダイゴロー,3,54,1147,454,14,26.6,6.35
2.0221E+11,7,6,トップスターサン,4,56,1102,512,14,30.5,8.7
2.0221E+11,8,13,アスクチャーチル,4,57,1128,498,14,221,42.95
2.0221E+11,9,5,ミキノプリンス,3,54,1018,476,-2,45.3,9.45
2.0221E+11,10,14,ビートエモーション,3,54,1088,516,-4,10.8,3.6
2.0221E+11,11,4,ビナホイアン,3,52,1191,444,6,3.3,1.5
2.0221E+11,12,12,ルミナスフラックス,3,54,1163,492,2,25.3,7.4
2.0221E+11,13,1,シュアーウィナー,4,57,5429,468,-6,234.1,41.05
2.0221E+11,14,8,アスタートリゴン,3,54,732,478,12,263.8,61.35
2.0221E+11,15,11,クリノハーベスト,4,53,1187,496,1,245.3,52.05
2.0221E+11,16,2,ワセダタンク,3,52,1185,490,-6,14.8,4.55
2.02201E+11,1,1,アンテロース,2,54,666,436,0,1.2,1.05
2.02201E+11,2,3,トーセンウォルト,2,54,1170,450,-6,11.3,6.6
2.02201E+11,3,5,トーセントラム,2,54,1140,412,-6,4.3,3.15
2.02201E+11,4,2,エターナルジェイド,2,54,1091,432,-2,17.2,9.15
2.02201E+11,5,4,クリノグローリー,2,54,1144,460,6,28.4,14.1
2.02201E+11,1,3,インペリアルライン,3,55,1181,452,-2,7.7,2.3
2.02201E+11,2,8,ジョーカーブラウン,3,56,1091,516,-2,7.3,2
2.02201E+11,3,4,キングクー,3,56,1095,494,0,3.4,1.5
2.02201E+11,4,10,ベッサスタージル,3,56,1140,500,4,3.1,1.5
2.02201E+11,5,2,アスリエル,3,56,5203,464,10,12.5,3.5
2.02201E+11,6,6,タロマイスター,3,53,1194,480,0,25.1,5.1
2.02201E+11,7,5,コパノカールトン,3,56,1170,538,2,5.5,1.9
2.02201E+11,8,7,ララアンセストラル,3,54,1186,458,-12,16.5,5.3
2.02201E+11,9,9,オーラライト,3,54,1157,460,18,86,18.15
2.02201E+11,10,1,リカステ,3,51,1202,438,-6,123.5,23.05
2.02201E+11,1,12,ルージュエクレール,3,54,1170,424,6,2.5,1.1
2.02201E+11,2,1,ポリッシュキッス,3,54,1144,428,-8,15.4,4.65
2.02201E+11,3,4,パンドーロ,3,53,1182,476,-14,173.9,32.6
2.02201E+11,4,13,レモンケーキ,3,54,1015,426,-6,103.6,13.5
2.02201E+11,5,11,アナベル,3,54,1115,446,12,75.2,15.8
2.02201E+11,6,6,ミュステーリオン,3,54,1091,456,-2,20.5,4.7
2.02201E+11,7,7,コーリングユー,3,54,1140,438,10,2.4,1.35
2.02201E+11,8,14,ビロングゴールド,3,54,1025,446,-18,247.5,38.95
2.02201E+11,9,9,ベロア,3,51,1192,426,6,36.8,6.2
2.02201E+11,10,10,ジャンヌノツルギ,3,54,1095,446,8,13.3,4.3
2.02201E+11,11,2,バンブリッジ,3,54,1032,462,6,6,2.1
2.02201E+11,12,5,モルレー,3,54,1157,438,6,21.8,5.1
2.02201E+11,13,8,シトラスダル,3,53,1181,418,-8,369.3,80.15
2.02201E+11,14,3,ヴォンソレイユ,3,51,1202,492,-4,295.3,44.15
2.02201E+11,1,11,モリノドリーム,3,54,1127,466,4,36.5,7.35
2.02201E+11,2,4,マヒナライズ,3,54,1093,414,-4,3.5,1.45
2.02201E+11,3,16,ラミアヴィータ,3,54,5243,442,-2,6.7,2.35
2.02201E+11,4,7,スターザサンライズ,3,54,1140,432,-12,4.9,1.95
2.02201E+11,5,3,リゾルテッツァ,3,54,1186,488,-2,59.8,14.2
2.02201E+11,6,5,クインズプリーズ,3,54,1144,438,-4,60.8,15.45
2.02201E+11,7,9,ベルベリス,3,54,1115,450,-6,13.6,3.5
2.02201E+11,8,2,ゼフィアス,3,51,1194,438,8,418,85
2.02201E+11,9,6,キューランブラー,3,51,1202,434,-8,12.8,4.15
2.02201E+11,10,12,ピースキーパー,3,54,1095,436,-2,5.8,2.05
2.02201E+11,11,1,ショウナンラブリー,3,54,5203,412,-8,18.8,6
2.02201E+11,12,8,デルマゴモリー,3,51,1177,412,-8,33.2,7.15
2.02201E+11,13,14,ナンヨーリリー,3,54,1178,410,-8,111.7,25
2.02201E+11,14,10,テンシ,3,54,1091,420,16,133.9,27.5
2.02201E+11,15,13,デルマカミーラ,3,51,1192,472,-6,8.4,3.5
2.02201E+11,16,15,ラファエーレ,3,55,1182,482,-4,58.5,14.9
2.02201E+11,1,8,ミラーオブマインド,2,54,1140,468,0,10.9,3.15
2.02201E+11,2,4,エコロドゥネス,2,54,1170,480,0,3.6,1.5
2.02201E+11,3,12,アッチャゴーラ,2,54,1178,478,0,41.7,7.9
2.02201E+11,4,3,ノーブルヴィクター,2,54,1091,456,0,17.2,3.4
2.02201E+11,5,1,シゲルカミカゼ,2,54,1095,490,0,26.5,6
2.02201E+11,6,11,ラリーレイド,2,54,5203,478,0,2.2,1.2
2.02201E+11,7,7,プロテア,2,54,1032,474,0,13.1,3.6
2.02201E+11,8,9,リボンピーチ,2,51,1202,466,0,16.5,3.3
2.02201E+11,9,14,モカラエース,2,54,1015,456,0,21.7,4.65
2.02201E+11,10,6,コパノスタンリー,2,52,1186,478,0,34.3,5.55
2.02201E+11,11,2,サルジュターグ,2,54,1127,484,0,38.5,7.7
2.02201E+11,12,10,プライムトゥーレ,2,54,1144,476,0,86.9,14.1
2.02201E+11,13,5,トロルトゥンガ,2,54,1093,488,0,106.8,21.15
2.02201E+11,14,13,コパノサンタアナ,2,53,1182,470,0,134,26.65
2.02201E+11,1,8,サルサロッサ,3,54,1157,452,6,6,1.95
2.02201E+11,2,11,チカレンヌ,3,54,666,426,0,27,7.2
2.02201E+11,3,14,オーロロッソ,3,54,1186,402,2,7.1,2.45
2.02201E+11,4,2,ケデシュ,3,54,1170,460,-18,2.8,1.7
2.02201E+11,5,12,ゴールドルパン,3,56,1143,464,-6,73.5,14.55
2.02201E+11,6,6,ブルボンティアラ,3,54,1091,412,-6,21,4.95
2.02201E+11,7,1,トレフォイル,3,52,1173,462,-2,67.4,10.3
2.02201E+11,8,13,ミラモンテ,3,54,1109,450,0,10.2,2.5
2.02201E+11,9,5,スヴィルカーチ,3,53,1202,432,-8,168.8,28
2.02201E+11,10,7,ルテリブル,3,55,1181,462,-4,114.7,24.5
2.02201E+11,11,9,シャウビンダー,3,54,1032,414,2,6.1,2.35
2.02201E+11,12,10,ジャグアーロ,3,56,1144,440,0,22.7,4.85
2.02201E+11,13,3,セットリスト,3,51,1192,478,2,6.5,2.15
2.02201E+11,14,4,テーオーノブレス,3,51,1194,404,-6,216.8,34.6
2.02201E+11,1,8,シャスティーナ,4,55,1157,484,6,4.7,1.7
2.02201E+11,2,4,ユスティニアン,4,57,1109,422,-4,2.2,1.15
2.02201E+11,3,2,サンランシング,4,52,1177,472,-10,49.3,6.8
2.02201E+11,4,10,コンバットマーチ,5,55,1015,468,-8,153.6,21.2
2.02201E+11,5,3,ガレットジョーカー,3,50,1186,452,10,6.3,2.2
2.02201E+11,6,9,タイガークリスエス,3,54,666,464,-6,5.8,2.15
2.02201E+11,7,6,ラージベル,3,50,1173,456,-12,62.2,12.7
2.02201E+11,8,5,ドクターマンボウ,3,54,1144,458,2,12.7,3.05
2.02201E+11,9,1,セイウンハルカニ,3,54,1127,464,2,7.8,2.35
2.02201E+11,10,7,サクラトップメジャ,4,52,1198,440,-4,111.3,25.55
2.02201E+11,1,1,ドグマ,3,54,666,474,-10,2,1.25
2.02201E+11,2,2,ラヴォルタ,4,55,1170,488,-2,17.7,4.25
2.02201E+11,3,7,デイトンウェイ,4,54,1177,506,-2,36,6.05
2.02201E+11,4,12,アグリ,3,54,1140,488,2,2.9,1.3
2.02201E+11,5,3,スカイトレイル,3,50,1186,466,8,20.2,4.2
2.02201E+11,6,6,ナバロン,3,54,1144,478,-2,8.6,2.25
2.02201E+11,7,10,メイショウフンケイ,4,57,5243,510,-14,35.6,5.65
2.02201E+11,8,13,コスモサンレミ,4,55,1091,458,-10,25.3,4.65
2.02201E+11,9,8,ベストチャーム,6,52,1192,426,-2,46.8,6.6
2.02201E+11,10,5,ユキヤナギ,3,52,1025,442,-6,22.3,3.75
2.02201E+11,11,4,ニシノフウジン,3,54,1127,466,2,47.2,6.75
2.02201E+11,12,11,ロードリスペクト,4,57,1157,488,0,114.6,19.95
2.02201E+11,13,9,マエマエ,3,49,1200,420,-12,130.7,22.6
2.02201E+11,1,7,アケルナルスター,3,54,1091,460,0,3,1.45
2.02201E+11,2,5,トラウンシュタイン,4,57,1178,444,-14,114.3,17.55
2.02201E+11,3,4,テーオーサンドニ,3,54,1157,468,-2,4.7,2
2.02201E+11,4,8,タイミングハート,5,57,1115,442,-12,7.7,2.1
2.02201E+11,5,3,クールブリエ,4,55,1186,460,-10,11.5,2
2.02201E+11,6,2,デルマアシュラ,4,57,666,420,0,4.4,1.75
2.02201E+11,7,1,ジャスティンカツミ,3,54,1095,502,0,4.5,2
2.02201E+11,8,6,サトノヴィーナス,5,55,1093,480,2,26.9,4.05
2.02201E+11,1,15,ミニオンペール,6,55,1109,470,-8,74.5,11.15
2.02201E+11,2,3,ダークペイジ,3,52,1170,462,10,2.2,1.3
2.02201E+11,3,1,ナイントゥファイブ,5,55,1095,472,6,13.4,5.1
2.02201E+11,4,2,シュアーヴアリア,4,55,1025,482,2,6.4,1.9
2.02201E+11,5,10,バトーデュシエル,5,55,1140,482,4,16.8,4.35
2.02201E+11,6,4,フォイアーロート,4,57,5203,468,2,34.8,7.05
2.02201E+11,7,7,ユキノファラオ,4,57,666,494,14,13,5
2.02201E+11,8,11,マリーナ,4,55,1093,440,-2,9.8,3
2.02201E+11,9,14,ネクストストーリー,4,55,1144,498,8,77.5,12.65
2.02201E+11,10,6,スンリ,4,55,1157,472,-6,14.2,3.4
2.02201E+11,11,13,ショウナンアリアナ,6,55,1015,438,2,91.2,12
2.02201E+11,12,12,ディモールト,5,57,1115,512,8,50.4,10.3
2.02201E+11,13,9,ヤマニンペダラーダ,8,57,5243,468,-18,177.1,23.05
2.02201E+11,14,5,コスモアンジュ,5,55,1091,502,4,5.9,1.75
2.02201E+11,15,8,トミケンボハテル,8,57,1181,488,-12,307.1,57.7
2.02201E+11,1,8,クレスコジョケツ,3,52,1157,474,12,2.9,1.55
2.02201E+11,2,2,レリジールダモーレ,3,49,1192,448,0,3.4,1.45
2.02201E+11,3,9,トーホウジュナール,4,55,1144,474,-12,24.3,4.5
2.02201E+11,4,6,クオーレドーロ,3,52,1170,448,10,4.2,1.55
2.02201E+11,5,10,ホウオウハイエスト,4,55,1091,518,0,16,3.85
2.02201E+11,6,5,フォンメイリー,3,52,1178,472,4,6.7,1.85
2.02201E+11,7,7,マリノプリエール,3,49,1177,456,0,17,4.1
2.02201E+11,8,3,レイモミ,4,53,1186,426,10,21.4,6.05
2.02201E+11,9,4,クリノイヴァンカ,6,55,1015,464,-6,97.3,14.15
2.02203E+11,1,3,アルーフクライ,8,60,1120,478,-6,2.7,1.75
2.02203E+11,2,9,ジャディード,7,60,1059,454,-6,2,1.1
2.02203E+11,3,4,カツジ,7,60,1035,492,0,6,2.3
2.02203E+11,4,1,アサクサトラマル,4,60,1068,456,6,16.4,3.5
2.02203E+11,5,11,トモノコテツ,7,60,1066,480,-2,19.6,4.6
2.02203E+11,6,6,ビップテッペン,5,60,1101,446,2,24.8,5.3
2.02203E+11,7,7,プリンセスララア,5,58,1061,412,-4,22.4,4.6
2.02203E+11,8,5,スフバータル,9,60,1149,496,-6,65,9
2.02203E+11,9,2,カイトレッド,5,58,1113,468,-4,74.5,13.2
2.02203E+11,1,11,サイモンソーラン,3,56,733,478,4,23,5.3
2.02203E+11,2,2,マヨン,3,56,1122,472,-4,2.4,1.35
2.02203E+11,3,12,ナカガワフェイス,3,54,422,484,-2,8.6,2.05
2.02203E+11,4,15,キタノドーベル,3,54,1158,444,2,58.9,9.85
2.02203E+11,5,10,リュウキュウカリー,3,53,1197,446,2,42.8,6.85
2.02203E+11,6,5,ノーブルグレイシャ,3,52,1183,468,-2,20.2,5.35
2.02203E+11,7,3,ホウオウモンスター,3,56,1135,440,0,114.5,16.95
